,ADDED_BY_USER,DTTM_RCD_ADDED,UPDATED_BY_USER,POLICY_ID,POLICY_NAME,POLICY_NUMBER,POLICY_STATUS_CODE,INSURER_EID,ISSUE_DATE,REVIEW_DATE,RENEWAL_DATE,EFFECTIVE_DATE,EXPIRATION_DATE,CANCEL_DATE,PREMIUM,TRIGGER_CLAIM_FLAG,PRIMARY_POLICY_FLG,COMMENTS,DTTM_RCD_LAST_UPD,BROKER_EID,BANK_ACC_ID,SUB_ACC_ROW_ID,HTMLCOMMENTS,ALL_STATES_FLAG,POLICY_SYSTEM_ID,POLICY_LOB_CODE,POLICY_SYMBOL,EXTERNAL_POLICY_ID,CURRENCY_CODE,MODULE,MASTER_COMPANY,LOCATION_COMPANY,BRANCH_CODE,LEGACY_UNIQUE_IDENTIFIER,INVALID_IND,PAID_TO_DATE,ISSUE_SYSTEM,RESINSURANCE_FLAG,RETRO_DATE,TAIL_DATE,REINSURANCE_CODE,EXTERNAL_POLICY_KEY,MASTER_COMPANY_DESC,INJURY_MGT_PROGRAM_CODE,CANCEL_REASON_CODE,GST_RATE,GST_AMOUNT,ITC_RATE,PREMIUM_WO_GST,PRODUCT_TYPE,PRODUCT_SUB_TYPE,REPT_PRODUCT_TYPE,ISSUE_STATE,MAJOR_LOB,FACE_AMOUNT,CONTESTABLE,INSURED_INDICATOR,ANNUITY_QUAL_TYPE,PAR_TYPE,ADMIN_PAID_DATE,PLAN_CODE,REGION,CLIENT_PROG_ID,UMR_ROW_ID,PROCESSED
473,TCON4A,20120823023840,TCON4A,159490,11WCX5940300,1159403,212,0,,,,20070701,20080701,,0.0,0,-1,,20120823023840,0,0,0,,0,1,26327,WCX,,26723,00,05,00,05,122708,0,,,0,,,0,"WCX,1159403,00,05,00",,,,,,,,,,,,,,,,,,,,,,,
474,TCON1A,20120316043201,TCON1A,159554,UXP003103200,0031032,212,0,,,,20090101,20100101,,0.0,0,-1,,20120316043201,0,0,0,,0,1,27061,UXP,,26723,00,05,00,10,78590,0,,,0,,,0,"UXP,0031032,00,05,00",,,,,,,,,,,,,,,,,,,,,,,
475,KGaspard,20150902115819,KGaspard,159675,AGL002353300,0023533,212,0,,,,20150320,20160320,,0.0,0,-1,,20150902115819,0,0,0,,0,1,6857,AGL,,26723,00,01,00,,184900,0,,,0,,,0,"AGL,0023533,00,01,00",,,,,,,,,,,,,,,,,,,,,,,
476,MHerman,20160719162403,MHerman,159686,UFE005674602,0056746,212,0,,,,20160327,20170327,,0.0,0,-1,,20160719162403,0,0,0,,0,1,26323,UFE,,26723,02,01,00,,195845,0,,,0,,,0,"UFE,0056746,02,01,00",,,,,,,,,,,,,,,,,,,,,,,
477,TCONV,20140906115220,TCONV,159695,CAA001201700,0012017,212,0,,,,20051215,20061215,,0.0,0,-1,,20140906115220,0,0,0,,0,1,26319,CAA,,26723,00,06,00,20,171968,0,,,0,,,0,"CAA,0012017,00,06,00",,,,,,,,,,,,,,,,,,,,,,,
478,TCON1A,20120907000126,TCON1A,159717,11XLP1585500,1115855,212,0,,,,20030220,20040220,,0.0,0,-1,,20120907000126,0,0,0,,0,1,26324,XLP,,26723,00,05,00,01,124805,0,,,0,,,0,"XLP,1115855,00,05,00",,,,,,,,,,,,,,,,,,,,,,,
479,TCON2A,20120922200443,TCON2A,159736,11CAA5486702,1154867,212,0,,,,20081116,20091116,20091116,0.0,0,-1,,20120922200443,0,0,0,,0,1,26319,CAA,,26723,02,05,00,01,138055,0,,,0,,,0,"CAA,1154867,02,05,00",,,,,,,,,,,,,,,,,,,,,,,
480,ARodstro,20150403083333,ARodstro,159800,GAP000993207,0009932,212,0,,,,20120927,20130927,,0.0,0,-1,,20150403083333,0,0,0,,0,1,26326,GAP,,26723,07,01,00,,179805,0,,,0,,,0,"GAP,0009932,07,01,00",,,,,,,,,,,,,,,,,,,,,,,
481,KGaspard,20160601084052,KGaspard,159806,APL000737110,0007371,212,0,,,,20150601,20160601,,0.0,0,-1,,20160601084052,0,0,0,,0,1,26325,APL,,26723,10,01,00,,193968,0,,,0,,,0,"APL,0007371,10,01,00",,,,,,,,,,,,,,,,,,,,,,,
482,TCON2A,20120812220749,TCON2A,159836,11CAA5481401,1154814,212,0,,,,20081201,20091201,20091201,0.0,0,-1,,20120812220749,0,0,0,,0,1,26319,CAA,,26723,01,05,00,01,105909,0,,,0,,,0,"CAA,1154814,01,05,00",,,,,,,,,,,,,,,,,,,,,,,
483,LGarrets,20160414152713,LGarrets,159839,SPL005271303,0052713,212,0,,,,20151217,20161217,,0.0,0,-1,,20160414152713,0,0,0,,0,1,26325,SPL,,26723,03,05,00,,192347,0,,,0,,,0,"SPL,0052713,03,05,00",,,,,,,,,,,,,,,,,,,,,,,
484,ARodstro,20150114085022,ARodstro,159845,AGL001887100,0018871,212,0,,,,20141020,20151020,,0.0,0,-1,,20150114085022,0,0,0,,0,1,6857,AGL,,26723,00,01,00,,177204,0,,,0,,,0,"AGL,0018871,00,01,00",,,,,,,,,,,,,,,,,,,,,,,
485,MHerman,20151009155509,MHerman,159985,DPC005853400,0058534,212,0,,,,20150529,20180529,,0.0,0,-1,,20151009155509,0,0,0,,0,1,26326,DPC,,26723,00,01,00,,186187,0,,,0,,,0,"DPC,0058534,00,01,00",,,,,,,,,,,,,,,,,,,,,,,
486,TCON1A,20120922232021,TCON1A,160061,GAP003622401,0036224,212,0,,,,20101119,20111119,,0.0,0,-1,,20120922232021,0,0,0,,0,1,26326,GAP,,26723,01,01,00,15,140558,0,,,0,,,0,"GAP,0036224,01,01,00",,,,,,,,,,,,,,,,,,,,,,,
487,sys,20161122093808,sys,160098,UFP001284300,0012843,212,0,,,,20060201,20070301,,45998.4943,0,-1,,20170905151747,0,0,0,,0,1,27061,UFP,,26723,00,06,00,20,,0,,NONPIJ,-1,,,0,"UFP,0012843,00,06,00",,,,,,,45998.4943,,,,,,,,,,,,,,,,
488,sys,20161123115235,sys,160149,AGL000947502,0009475,212,0,,,,20160221,20170221,,4167.0,0,-1,,20161123115235,0,0,0,,0,1,6857,AGL,,26723,02,01,00,01,,0,,NONPIJ,0,,,0,"AGL,0009475,02,01,00",,,,,,,4167.0,,,,,,,,,,,,,,,,
489,sys,20161128083425,sys,160164,DPC005853400,0058534,212,0,,,,20150529,20180529,,652500.0,0,-1,,20161128083425,0,0,0,,0,1,26326,DPC,,26723,00,01,00,10,,0,,NONPIJ,0,,,0,"DPC,0058534,00,01,00",,,,,,,652500.0,,,,,,,,,,,,,,,,
490,sys,20161129141039,sys,160263,WCX003044403,0030444,212,0,,,,20120101,20130101,,387656.0,0,-1,,20161129141039,0,0,0,,0,1,26327,WCX,,26723,03,05,00,15,,0,,NONPIJ,0,,,0,"WCX,0030444,03,05,00",,,,,,,387656.0,,,,,,,,,,,,,,,,
491,sys,20161129144730,sys,160268,CPR010874702,0108747,212,0,,,,20161001,20171001,,0.0,0,-1,,20161129144730,0,0,0,,0,1,6857,CPR,,51848,02,06,00,20,,0,,NONPIJ,0,,,0,"CPR,0108747,02,06,00",,,,,,,,,,,,,,,,,,,,,,,
492,sys,20161130143242,sys,160315,AGL000291102,0002911,211,0,,,,20150815,20160815,20160615,27011.0,0,-1,,20161130143242,0,0,0,,0,1,6857,AGL,,26723,02,01,00,01,,0,,NONPIJ,0,,,0,"AGL,0002911,02,01,00",,,,,,,27011.0,,,,,,,,,,,,,,,,
493,sys,20161206130453,sys,160547,FLP005023102,0050231,212,0,,,,20140529,20150529,,430125.0,0,-1,,20170106123511,0,0,0,,0,1,26323,FLP,,26723,02,01,00,14,,0,,NONPIJ,0,,,0,"FLP,0050231,02,01,00",,,,,,,430125.0,,,,,,,,,,,,,,,,
494,sys,20161212133719,sys,160755,WCX005985200,0059852,212,0,,,,20160701,20170701,,2310363.0,0,-1,,20161212133719,0,0,0,,0,1,26327,WCX,,26723,00,05,00,15,,0,,NONPIJ,0,,,0,"WCX,0059852,00,05,00",,,,,,,2310363.0,,,,,,,,,,,,,,,,
495,sys,20161215105031,sys,160953,HLP004788604,0047886,212,0,,,,20151231,20161231,,729000.0,0,-1,,20161215105031,0,0,0,,0,1,26323,HLP,,26723,04,01,00,05,,0,,NONPIJ,0,,,0,"HLP,0047886,04,01,00",,,,,,,729000.0,,,,,,,,,,,,,,,,
496,sys,20161216102206,sys,160981,AGL002642000,0026420,212,0,,,,20150604,20160604,,7212.0,0,-1,,20161216102206,0,0,0,,0,1,6857,AGL,,26723,00,01,00,01,,0,,NONPIJ,0,,,0,"AGL,0026420,00,01,00",,,,,,,7212.0,,,,,,,,,,,,,,,,
497,sys,20161221165224,sys,161168,WCX005509800,0055098,212,0,,,,20130701,20140701,,980887.0,0,-1,,20161221165224,0,0,0,,0,1,26327,WCX,,26723,00,05,00,10,,0,,NONPIJ,0,,,0,"WCX,0055098,00,05,00",,,,,,,980887.0,,,,,,,,,,,,,,,,
498,sys,20161222094532,sys,161184,DPC005634700,0056347,212,0,,,,20131206,20170101,,235125.0,0,-1,,20161222094532,0,0,0,,0,1,26326,DPC,,26723,00,01,00,15,,0,,NONPIJ,0,,,0,"DPC,0056347,00,01,00",,,,,,,235125.0,,,,,,,,,,,,,,,,
499,sys,20161229151039,sys,161359,FLP004403605,0044036,212,0,,,,20160501,20170501,,136171.0,0,-1,,20161229151039,0,0,0,,0,1,26323,FLP,,26723,05,01,00,05,,0,,NONPIJ,0,,,0,"FLP,0044036,05,01,00",,,,,,,136171.0,,,,,,,,,,,,,,,,
